-------------------------------------------------------------------------------------
| pred                                                                  | frequency |
| <http://lsq.aksw.org/res/q-9557f61a-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9585158b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9585158b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-95b18b52-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-95dff44e-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-95fc7c3d-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-963cf335-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-96898fbc-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-96898fbc-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9694a1a7-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-96aead44-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-96fe05c2-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-971c711b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-972b5a6c-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9781e646-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9781e646-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-97947a6a-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-97b20012-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-97e89df6-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-97e89df6-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9836443a-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-984a67a5-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-984a67a5-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-98dd186a-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-98f9b366-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-98fa8b4f-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-98fa8b4f-var-p2>                           | 1         |
| <http://lsq.aksw.org/res/q-98feafb7-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-990798f2-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-9939084c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9939084c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-99cf299a-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-99cf299a-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-99f86aa2-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-9a8c766f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9a8c766f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9aa13013-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9aa13013-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9b103ee5-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9b11c633-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9bbcedfe-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9bd64f55-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9bd64f55-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9bf1affb-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9bf1affb-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9c10d007-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9c29d537-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9c29d537-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9c6573be-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9c6573be-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9c77111b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9c77111b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9cc59076-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9ccedaaf-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9ccedaaf-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9ceac946-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9cf0d5ad-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9d047b70-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9d551309-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9d5824e3-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-9d790957-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9d790957-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9d7c1c90-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9e50c9bd-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9eb17032-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9eb17032-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9f00342e-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9f00342e-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9f490942-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-9f490942-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-9f60789b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9f8dab2b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9fccd794-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-9fe21d4b-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a0406bd2-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-a05c58b8-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a05c58b8-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a0690079-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a0690079-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a0925a99-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a0925a99-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a0d255d0-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a0d83fcd-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a0d83fcd-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a1c96bb1-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-a203bc51-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a203bc51-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a26f4a70-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a26f4a70-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a2bfe031-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a2bfe031-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a3492b8c-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a3492b8c-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a34b9c8f-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a361cdad-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-a3e4f283-var-p>                            | 1         |
| <http://lsq.aksw.org/res/q-a40c3ab7-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a40c3ab7-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a42711b3-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a42711b3-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a438e99f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a438e99f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a4469839-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a44c132d-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a44c132d-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a4b764ad-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-a50f219b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a50f219b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a52a7eaa-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a56ec122-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a61cf2b8-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a61cf2b8-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a64b873f-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a681c004-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a69440be-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a69440be-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a6ab0a4a-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a6c4669b-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a6c4669b-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a6e9a72d-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a6f190fa-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a6f190fa-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a74e60f5-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a7bc21e3-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a7bc21e3-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a7cb4575-var-o>                            | 1         |
| <http://lsq.aksw.org/res/q-a7cbe196-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a8308f93-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a8308f93-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a83a7d9f-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a83a7d9f-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a88d538d-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a88d538d-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a92aa63c-var-XVar0>                        | 1         |
| <http://lsq.aksw.org/res/q-a9431fd4-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a94a52fa-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a94a52fa-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a951d42d-var-property>                     | 1         |
| <http://lsq.aksw.org/res/q-a96c0f11-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a96c0f11-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a9baae85-var-pi>                           | 1         |
| <http://lsq.aksw.org/res/q-a9baae85-var-po>                           | 1         |
| <http://lsq.aksw.org/res/q-a9c348b5-var-property>                     | 1         |
