--------------------------------------------------------------------------------
| pred                                                             | frequency |
| <http://lsq.aksw.org/res/q-8876cb3e-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8876cb3e-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-8876cb3e-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-887e3c3f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-88987b70-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-88a3e7e3-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-88c1699f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-88c1699f-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-88c1699f-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-89195b3b-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-89525a03-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-89844fba-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-89844fba-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-899cab84-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-89b0d5af-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-89ef576e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-8a10b7f6-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8a11a0f2-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8a11b643-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8a460a05-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-8a460a05-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8a4ef577-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8a568d62-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8a8738c6-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8a911216-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-8a932c3d-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8a932c3d-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-8a932c3d-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-8ac01dcf-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8b1f5732-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8b349e36-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8b4ee73a-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8b4fc904-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-8b4fc904-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8b5a0b14-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8b6cfc89-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8b8445bf-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8ba10653-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8ba10653-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-8ba10653-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-8bc8f082-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-8bc8f082-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8bd2057d-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8c2629c5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8c438248-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8c438248-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-8c698fa6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8c77ef97-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8c83d26e-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-8c94bb65-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8c94bb65-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-8c94bb65-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-8cc71a15-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8cc73232-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-8cc73232-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8cca4363-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-8cca4363-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8cd7b00c-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-8d117931-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8d8d1f6a-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8d9becf7-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8da2c169-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8dc556a2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8e264af2-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8e36bb67-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8e55470f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8e55470f-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-8e55470f-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-8e5816fe-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8e77b986-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8e7ab82f-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-8e7ab82f-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-8e94b56b-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-8e94b56b-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8eb1b304-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8ee85d0e-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8f063d85-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-8f063d85-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8f3315a0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8f382661-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-8f53d511-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-8f53d511-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-8fb65512-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-8fcdb3ec-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-8fce906c-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-902070f5-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-903100d3-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-904ecfea-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-90571f1b-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-90571f1b-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-90571f1b-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-90682ee4-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-90835495-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-90835495-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-90835495-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-9095977f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-90f4e962-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-90f4e962-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-90f4e962-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-90f58cee-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-90f6d6d0-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-90f6d6d0-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-915bd2c8-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-917af054-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-917fd52b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-919c9116-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-928ba214-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-92ba6b45-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-9335e061-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-934040db-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-934040db-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-934a2f3d-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-934a2f3d-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-93e26fd9-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-93e4a79c-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-93e4a79c-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-93e4a79c-var-ps2>                     | 1         |
| <http://lsq.aksw.org/res/q-943ff449-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-9463be41-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-94780ff8-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-94813097-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-94d14a0c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-94e72f18-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-9508bb4b-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-952d0b1f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-95838b37-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-95838b37-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-95838b37-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-9593b262-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-95a50c9f-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-95a50c9f-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-95bdf916-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-96045686-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-96226459-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-96226459-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-962a3d99-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-962a3d99-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-964970ac-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-964970ac-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-96501f29-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-96501f29-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-965da970-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-968dea23-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-96a5c043-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-96a9353c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-96d7763c-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-96f86836-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-971c1eb2-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-973360c6-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-974f9610-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-975b3246-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-975b3246-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-975b3246-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-97827fcd-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-97a361a0-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-97b56033-var-pi>                      | 1         |
| <http://lsq.aksw.org/res/q-97b56033-var-po>                      | 1         |
| <http://lsq.aksw.org/res/q-98184115-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-981e455f-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-982298aa-var-property>                | 1         |
| <http://lsq.aksw.org/res/q-98269e78-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-98269e78-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-98269e78-var-pf3>                     | 1         |
| <http://lsq.aksw.org/res/q-9829a844-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-9829a844-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-9852bc5f-var-prop>                    | 1         |
| <http://lsq.aksw.org/res/q-98ae2bb5-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-98c3f9c3-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-98c3f9c3-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-98c3f9c3-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-98fadbb1-var-pf1>                     | 1         |
| <http://lsq.aksw.org/res/q-98fadbb1-var-pf2>                     | 1         |
| <http://lsq.aksw.org/res/q-98fadbb1-var-ps1>                     | 1         |
| <http://lsq.aksw.org/res/q-9907b16b-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-991a1475-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-993f7b78-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-99742f00-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-99db59a0-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-99f1144c-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-9a02ace3-var-predicate>               | 1         |
| <http://lsq.aksw.org/res/q-9a20c1dd-var-predicate>               | 1         |
